taxon_id,scientific_name,common_name_original,taxonomy_class,generic_label,detector_name_specific,detector_name_broad,grounding_dino_prompt_primary,grounding_dino_prompt_recommended,grounding_dino_prompt_fallback,grounding_dino_prompt_generic,qwen_label_recommended,prompt_strategy,aliases
43348,Ceratotherium simum,White Rhinoceros,Mammalia,mammal,white rhinoceros,rhinoceros,white rhinoceros. mammal.,rhinoceros. mammal.,rhinoceros. mammal.,mammal.,rhinoceros,broad_head,white rhinoceros|rhinoceros|mammal
40905,Pteropus poliocephalus,Grey-headed Flying-fox,Mammalia,mammal,grey headed flying fox,fox,grey headed flying fox. mammal.,fox. mammal.,fox. mammal.,mammal.,fox,broad_head,grey headed flying fox|fox|mammal
42418,Alcelaphus buselaphus,Hartebeest,Mammalia,mammal,hartebeest,hartebeest,hartebeest. mammal.,hartebeest. mammal.,hartebeest. mammal.,mammal.,hartebeest,specific,hartebeest|mammal
74832,Papio anubis,Olive Baboon,Mammalia,mammal,olive baboon,baboon,olive baboon. mammal.,baboon. mammal.,baboon. mammal.,mammal.,baboon,broad_head,olive baboon|baboon|mammal
1511713,Otospermophilus douglasii,Douglas's Ground Squirrel,Mammalia,mammal,ground squirrel,ground squirrel,ground squirrel. mammal.,ground squirrel. mammal.,ground squirrel. mammal.,mammal.,ground squirrel,specific,ground squirrel|mammal
75053,Rusa unicolor,Sambar,Mammalia,mammal,sambar,sambar,sambar. mammal.,sambar. mammal.,sambar. mammal.,mammal.,sambar,specific,sambar|mammal
75192,Tragelaphus oryx,Common Eland,Mammalia,mammal,common eland,eland,common eland. mammal.,eland. mammal.,eland. mammal.,mammal.,eland,broad_head,common eland|eland|mammal
41670,Nasua nasua,South American Coati,Mammalia,mammal,south american coati,coati,south american coati. mammal.,coati. mammal.,coati. mammal.,mammal.,coati,broad_head,south american coati|coati|mammal
1264431,Neogale frenata,Long-tailed Weasel,Mammalia,mammal,long tailed weasel,weasel,long tailed weasel. mammal.,weasel. mammal.,weasel. mammal.,mammal.,weasel,broad_head,long tailed weasel|weasel|mammal
44902,Sigmodon hispidus,Hispid Cotton Rat,Mammalia,mammal,hispid cotton rat,rat,hispid cotton rat. mammal.,rat. mammal.,rat. mammal.,mammal.,rat,broad_head,hispid cotton rat|rat|mammal
851014,Canis aureus,Golden Jackal,Mammalia,mammal,golden jackal,jackal,golden jackal. mammal.,jackal. mammal.,jackal. mammal.,mammal.,jackal,broad_head,golden jackal|jackal|mammal
41955,Acinonyx jubatus,Cheetah,Mammalia,mammal,cheetah,cheetah,cheetah. mammal.,cheetah. mammal.,cheetah. mammal.,mammal.,cheetah,specific,cheetah|mammal
1431273,Clethrionomys glareolus,Bank Vole,Mammalia,mammal,bank vole,vole,bank vole. mammal.,vole. mammal.,vole. mammal.,mammal.,vole,broad_head,bank vole|vole|mammal
42283,Antidorcas marsupialis,Springbok,Mammalia,mammal,springbok,springbok,springbok. mammal.,springbok. mammal.,springbok. mammal.,mammal.,springbok,specific,springbok|mammal
41970,Panthera onca,Jaguar,Mammalia,mammal,jaguar,jaguar,jaguar. mammal.,jaguar. mammal.,jaguar. mammal.,mammal.,jaguar,specific,jaguar|mammal
41440,Phocoena phocoena,Harbour Porpoise,Mammalia,mammal,harbour porpoise,porpoise,harbour porpoise. mammal.,porpoise. mammal.,porpoise. mammal.,mammal.,porpoise,broad_head,harbour porpoise|porpoise|mammal
43109,Sylvilagus nuttallii,Mountain Cottontail,Mammalia,mammal,mountain cottontail,cottontail,mountain cottontail. mammal.,cottontail. mammal.,cottontail. mammal.,mammal.,cottontail,broad_head,mountain cottontail|cottontail|mammal
42342,Tragelaphus angasii,Nyala,Mammalia,mammal,nyala,nyala,nyala. mammal.,nyala. mammal.,nyala. mammal.,mammal.,nyala,specific,nyala|mammal
44173,Hystrix africaeaustralis,Cape Porcupine,Mammalia,mammal,cape porcupine,porcupine,cape porcupine. mammal.,porcupine. mammal.,porcupine. mammal.,mammal.,porcupine,broad_head,cape porcupine|porcupine|mammal
453109,Pekania pennanti,Fisher,Mammalia,mammal,fisher,fisher,fisher. mammal.,fisher. mammal.,fisher. mammal.,mammal.,fisher,specific,fisher|mammal
42308,Oryx gazella,Gemsbok,Mammalia,mammal,gemsbok,gemsbok,gemsbok. mammal.,gemsbok. mammal.,gemsbok. mammal.,mammal.,gemsbok,specific,gemsbok|mammal
47105,Tamandua mexicana,Northern Tamandua,Mammalia,mammal,northern tamandua,tamandua,northern tamandua. mammal.,tamandua. mammal.,tamandua. mammal.,mammal.,tamandua,broad_head,northern tamandua|tamandua|mammal
46272,Glaucomys volans,Southern Flying Squirrel,Mammalia,mammal,southern flying squirrel,squirrel,southern flying squirrel. mammal.,squirrel. mammal.,squirrel. mammal.,mammal.,squirrel,broad_head,southern flying squirrel|squirrel|mammal
43116,Sylvilagus aquaticus,Swamp Rabbit,Mammalia,mammal,swamp rabbit,rabbit,swamp rabbit. mammal.,rabbit. mammal.,rabbit. mammal.,mammal.,rabbit,broad_head,swamp rabbit|rabbit|mammal
45949,Callosciurus finlaysonii,Finlayson's Squirrel,Mammalia,mammal,squirrel,squirrel,squirrel. mammal.,squirrel. mammal.,squirrel. mammal.,mammal.,squirrel,specific,squirrel|mammal
45562,Apodemus sylvaticus,European Wood Mouse,Mammalia,mammal,european wood mouse,mouse,european wood mouse. mammal.,mouse. mammal.,mouse. mammal.,mammal.,mouse,broad_head,european wood mouse|mouse|mammal
42649,Didelphis marsupialis,Southern Opossum,Mammalia,mammal,southern opossum,opossum,southern opossum. mammal.,opossum. mammal.,opossum. mammal.,mammal.,opossum,broad_head,southern opossum|opossum|mammal
121578,Ovis aries,Domestic Sheep,Mammalia,mammal,domestic sheep,sheep,domestic sheep. mammal.,sheep. mammal.,sheep. mammal.,mammal.,sheep,broad_head,domestic sheep|sheep|mammal
569428,Mustela nivalis,Least Weasel,Mammalia,mammal,least weasel,weasel,least weasel. mammal.,weasel. mammal.,weasel. mammal.,mammal.,weasel,broad_head,least weasel|weasel|mammal
44311,Microtus pennsylvanicus,Eastern Meadow Vole,Mammalia,mammal,eastern meadow vole,vole,eastern meadow vole. mammal.,vole. mammal.,vole. mammal.,mammal.,vole,broad_head,eastern meadow vole|vole|mammal
41796,Martes martes,Eurasian Pine Marten,Mammalia,mammal,eurasian pine marten,marten,eurasian pine marten. mammal.,marten. mammal.,marten. mammal.,mammal.,marten,broad_head,eurasian pine marten|marten|mammal
43353,Tapirus terrestris,South American Tapir,Mammalia,mammal,south american tapir,tapir,south american tapir. mammal.,tapir. mammal.,tapir. mammal.,mammal.,tapir,broad_head,south american tapir|tapir|mammal
81925,Bubalus bubalis,Domestic Water Buffalo,Mammalia,mammal,domestic water buffalo,buffalo,domestic water buffalo. mammal.,buffalo. mammal.,buffalo. mammal.,mammal.,buffalo,broad_head,domestic water buffalo|buffalo|mammal
46414,Sorex araneus,Common Shrew,Mammalia,mammal,common shrew,shrew,common shrew. mammal.,shrew. mammal.,shrew. mammal.,mammal.,shrew,broad_head,common shrew|shrew|mammal
41967,Panthera tigris,Tiger,Mammalia,mammal,tiger,tiger,tiger. mammal.,tiger. mammal.,tiger. mammal.,mammal.,tiger,specific,tiger|mammal
44396,Peromyscus maniculatus,Eastern Deermouse,Mammalia,mammal,eastern deermouse,deer,eastern deermouse. mammal.,deer. mammal.,deer. mammal.,mammal.,deer,broad_head,eastern deermouse|deer|mammal
36204,Sceloporus occidentalis,Western Fence Lizard,Reptilia,reptile,western fence lizard,lizard,western fence lizard. reptile.,lizard. reptile.,lizard. reptile.,reptile.,lizard,broad_head,western fence lizard|lizard|reptile
39771,Chrysemys picta,Painted Turtle,Reptilia,reptile,painted turtle,turtle,painted turtle. reptile.,turtle. reptile.,turtle. reptile.,reptile.,turtle,broad_head,painted turtle|turtle|reptile
116461,Anolis sagrei,Brown Anole,Reptilia,reptile,brown anole,anole,brown anole. reptile.,anole. reptile.,anole. reptile.,reptile.,anole,broad_head,brown anole|anole|reptile
39682,Chelydra serpentina,Common Snapping Turtle,Reptilia,reptile,common snapping turtle,turtle,common snapping turtle. reptile.,turtle. reptile.,turtle. reptile.,reptile.,turtle,broad_head,common snapping turtle|turtle|reptile
39814,Terrapene carolina,Common Box Turtle,Reptilia,reptile,common box turtle,turtle,common box turtle. reptile.,turtle. reptile.,turtle. reptile.,reptile.,turtle,broad_head,common box turtle|turtle|reptile
55990,Podarcis muralis,Common Wall Lizard,Reptilia,reptile,common wall lizard,lizard,common wall lizard. reptile.,lizard. reptile.,lizard. reptile.,reptile.,lizard,broad_head,common wall lizard|lizard|reptile
34435,Hemidactylus turcicus,Mediterranean House Gecko,Reptilia,reptile,mediterranean house gecko,house gecko,mediterranean house gecko. reptile.,house gecko. reptile.,house gecko. reptile.,reptile.,house gecko,broad_head,mediterranean house gecko|house gecko|reptile
35303,Ctenosaura similis,Black Spiny-tailed Iguana,Reptilia,reptile,black spiny tailed iguana,spiny tailed iguana,black spiny tailed iguana. reptile.,spiny tailed iguana. reptile.,spiny tailed iguana. reptile.,reptile.,spiny tailed iguana,broad_head,black spiny tailed iguana|spiny tailed iguana|reptile
26575,Diadophis punctatus,Ring-necked Snake,Reptilia,reptile,ring necked snake,snake,ring necked snake. reptile.,snake. reptile.,snake. reptile.,reptile.,snake,broad_head,ring necked snake|snake|reptile
48268,Crotalus oreganus,Western Rattlesnake,Reptilia,reptile,western rattlesnake,rattlesnake,western rattlesnake. reptile.,rattlesnake. reptile.,rattlesnake. reptile.,reptile.,rattlesnake,broad_head,western rattlesnake|rattlesnake|reptile
35912,Lacerta agilis,Sand Lizard,Reptilia,reptile,sand lizard,lizard,sand lizard. reptile.,lizard. reptile.,lizard. reptile.,reptile.,lizard,broad_head,sand lizard|lizard|reptile
31281,Calotes versicolor,Oriental Garden Lizard,Reptilia,reptile,oriental garden lizard,lizard,oriental garden lizard. reptile.,lizard. reptile.,lizard. reptile.,reptile.,lizard,broad_head,oriental garden lizard|lizard|reptile
146186,Intellagama lesueurii,Australian Water Dragon,Reptilia,reptile,australian water dragon,water dragon,australian water dragon. reptile.,water dragon. reptile.,water dragon. reptile.,reptile.,water dragon,broad_head,australian water dragon|water dragon|reptile
966787,Natrix natrix,grass snake,Reptilia,reptile,grass snake,snake,grass snake. reptile.,snake. reptile.,snake. reptile.,reptile.,snake,broad_head,grass snake|snake|reptile
30764,Crotalus atrox,Western Diamond-backed Rattlesnake,Reptilia,reptile,western diamond backed rattlesnake,rattlesnake,western diamond backed rattlesnake. reptile.,rattlesnake. reptile.,rattlesnake. reptile.,reptile.,rattlesnake,broad_head,western diamond backed rattlesnake|rattlesnake|reptile
36142,Sceloporus undulatus,Eastern Fence Lizard,Reptilia,reptile,eastern fence lizard,lizard,eastern fence lizard. reptile.,lizard. reptile.,lizard. reptile.,reptile.,lizard,broad_head,eastern fence lizard|lizard|reptile
68492,Hemidactylus mabouia,Tropical House Gecko,Reptilia,reptile,tropical house gecko,house gecko,tropical house gecko. reptile.,house gecko. reptile.,house gecko. reptile.,reptile.,house gecko,broad_head,tropical house gecko|house gecko|reptile
59644,Pantherophis alleghaniensis,Eastern Ratsnake,Reptilia,reptile,eastern ratsnake,ratsnake,eastern ratsnake. reptile.,ratsnake. reptile.,ratsnake. reptile.,reptile.,ratsnake,broad_head,eastern ratsnake|ratsnake|reptile
337045,Podarcis siculus,Italian Wall Lizard,Reptilia,reptile,italian wall lizard,lizard,italian wall lizard. reptile.,lizard. reptile.,lizard. reptile.,reptile.,lizard,broad_head,italian wall lizard|lizard|reptile
912622,Agkistrodon contortrix,Eastern Copperhead,Reptilia,reptile,eastern copperhead,copperhead,eastern copperhead. reptile.,copperhead. reptile.,copperhead. reptile.,reptile.,copperhead,broad_head,eastern copperhead|copperhead|reptile
67642,Pantherophis spiloides,Gray Ratsnake,Reptilia,reptile,gray ratsnake,ratsnake,gray ratsnake. reptile.,ratsnake. reptile.,ratsnake. reptile.,reptile.,ratsnake,broad_head,gray ratsnake|ratsnake|reptile
29317,Nerodia fasciata,Banded Watersnake,Reptilia,reptile,banded watersnake,watersnake,banded watersnake. reptile.,watersnake. reptile.,watersnake. reptile.,reptile.,watersnake,broad_head,banded watersnake|watersnake|reptile
38671,Aspidoscelis tigris,Western Whiptail,Reptilia,reptile,western whiptail,whiptail,western whiptail. reptile.,whiptail. reptile.,whiptail. reptile.,reptile.,whiptail,broad_head,western whiptail|whiptail|reptile
904170,Agkistrodon piscivorus,Northern Cottonmouth,Reptilia,reptile,northern cottonmouth,cottonmouth,northern cottonmouth. reptile.,cottonmouth. reptile.,cottonmouth. reptile.,reptile.,cottonmouth,broad_head,northern cottonmouth|cottonmouth|reptile
28557,Storeria occipitomaculata,Red-bellied Snake,Reptilia,reptile,red bellied snake,snake,red bellied snake. reptile.,snake. reptile.,snake. reptile.,reptile.,snake,broad_head,red bellied snake|snake|reptile
1544605,Terrapene triunguis,Three-toed Box Turtle,Reptilia,reptile,three toed box turtle,turtle,three toed box turtle. reptile.,turtle. reptile.,turtle. reptile.,reptile.,turtle,broad_head,three toed box turtle|turtle|reptile
29200,Opheodrys aestivus,Rough Greensnake,Reptilia,reptile,rough greensnake,snake,rough greensnake. reptile.,snake. reptile.,snake. reptile.,reptile.,snake,broad_head,rough greensnake|snake|reptile
60349,Scincella lateralis,Little Brown Skink,Reptilia,reptile,little brown skink,skink,little brown skink. reptile.,skink. reptile.,skink. reptile.,reptile.,skink,broad_head,little brown skink|skink|reptile
35900,Lacerta bilineata,Western Green Lizard,Reptilia,reptile,western green lizard,lizard,western green lizard. reptile.,lizard. reptile.,lizard. reptile.,reptile.,lizard,broad_head,western green lizard|lizard|reptile
39858,Graptemys geographica,Northern Map Turtle,Reptilia,reptile,northern map turtle,turtle,northern map turtle. reptile.,turtle. reptile.,turtle. reptile.,reptile.,turtle,broad_head,northern map turtle|turtle|reptile
36488,Anolis cristatellus,Crested Anole,Reptilia,reptile,crested anole,anole,crested anole. reptile.,anole. reptile.,anole. reptile.,reptile.,anole,broad_head,crested anole|anole|reptile
34615,Gekko gecko,Tokay Gecko,Reptilia,reptile,tokay gecko,gecko,tokay gecko. reptile.,gecko. reptile.,gecko. reptile.,reptile.,gecko,broad_head,tokay gecko|gecko|reptile
28389,Thamnophis ordinoides,Northwestern Garter Snake,Reptilia,reptile,northwestern garter snake,snake,northwestern garter snake. reptile.,snake. reptile.,snake. reptile.,reptile.,snake,broad_head,northwestern garter snake|snake|reptile
29310,Nerodia rhombifer,Diamondback Watersnake,Reptilia,reptile,diamondback watersnake,watersnake,diamondback watersnake. reptile.,watersnake. reptile.,watersnake. reptile.,reptile.,watersnake,broad_head,diamondback watersnake|watersnake|reptile
717858,Aspidoscelis sexlineatus,Six-lined Racerunner,Reptilia,reptile,six lined racerunner,racerunner,six lined racerunner. reptile.,racerunner. reptile.,racerunner. reptile.,reptile.,racerunner,broad_head,six lined racerunner|racerunner|reptile
32064,Elgaria coerulea,Northern Alligator Lizard,Reptilia,reptile,northern alligator lizard,lizard,northern alligator lizard. reptile.,lizard. reptile.,lizard. reptile.,reptile.,lizard,broad_head,northern alligator lizard|lizard|reptile
29925,Heterodon platirhinos,Eastern Hognose Snake,Reptilia,reptile,eastern hognose snake,snake,eastern hognose snake. reptile.,snake. reptile.,snake. reptile.,reptile.,snake,broad_head,eastern hognose snake|snake|reptile
73905,Phrynosoma cornutum,Texas Horned Lizard,Reptilia,reptile,texas horned lizard,lizard,texas horned lizard. reptile.,lizard. reptile.,lizard. reptile.,reptile.,lizard,broad_head,texas horned lizard|lizard|reptile
797638,Diploderma swinhonis,Taiwan Japalure,Reptilia,reptile,taiwan japalure,japalure,taiwan japalure. reptile.,japalure. reptile.,japalure. reptile.,reptile.,japalure,broad_head,taiwan japalure|japalure|reptile
34050,Phelsuma laticauda,Gold Dust Day Gecko,Reptilia,reptile,gold dust day gecko,gecko,gold dust day gecko. reptile.,gecko. reptile.,gecko. reptile.,reptile.,gecko,broad_head,gold dust day gecko|gecko|reptile
35306,Ctenosaura pectinata,Western Spiny-tailed Iguana,Reptilia,reptile,western spiny tailed iguana,spiny tailed iguana,western spiny tailed iguana. reptile.,spiny tailed iguana. reptile.,spiny tailed iguana. reptile.,reptile.,spiny tailed iguana,broad_head,western spiny tailed iguana|spiny tailed iguana|reptile
37460,Tiliqua rugosa,Shingleback,Reptilia,reptile,shingleback,shingleback,shingleback. reptile.,shingleback. reptile.,shingleback. reptile.,reptile.,shingleback,specific,shingleback|reptile
36315,Phrynosoma hernandesi,Greater Short-horned Lizard,Reptilia,reptile,greater short horned lizard,lizard,greater short horned lizard. reptile.,lizard. reptile.,lizard. reptile.,reptile.,lizard,broad_head,greater short horned lizard|lizard|reptile
50238,Morelia spilota,Carpet Python,Reptilia,reptile,carpet python,python,carpet python. reptile.,python. reptile.,python. reptile.,reptile.,python,broad_head,carpet python|python|reptile
73792,Plestiodon laticeps,Broad-headed Skink,Reptilia,reptile,broad headed skink,skink,broad headed skink. reptile.,skink. reptile.,skink. reptile.,reptile.,skink,broad_head,broad headed skink|skink|reptile
37456,Tiliqua scincoides,Common Bluetongue,Reptilia,reptile,common bluetongue,bluetongue,common bluetongue. reptile.,bluetongue. reptile.,bluetongue. reptile.,reptile.,bluetongue,broad_head,common bluetongue|bluetongue|reptile
31150,Agama atra,Southern Rock Agama,Reptilia,reptile,southern rock agama,agama,southern rock agama. reptile.,agama. reptile.,agama. reptile.,reptile.,agama,broad_head,southern rock agama|agama|reptile
37769,Plestiodon skiltonianus,Western Skink,Reptilia,reptile,western skink,skink,western skink. reptile.,skink. reptile.,skink. reptile.,reptile.,skink,broad_head,western skink|skink|reptile
35854,Lacerta viridis,Green Lizard,Reptilia,reptile,green lizard,lizard,green lizard. reptile.,lizard. reptile.,lizard. reptile.,reptile.,lizard,broad_head,green lizard|lizard|reptile
116517,Caiman crocodilus,Spectacled Caiman,Reptilia,reptile,spectacled caiman,caiman,spectacled caiman. reptile.,caiman. reptile.,caiman. reptile.,reptile.,caiman,broad_head,spectacled caiman|caiman|reptile
36076,Cophosaurus texanus,Greater Earless Lizard,Reptilia,reptile,greater earless lizard,lizard,greater earless lizard. reptile.,lizard. reptile.,lizard. reptile.,reptile.,lizard,broad_head,greater earless lizard|lizard|reptile
55960,Sceloporus graciosus,Common Sagebrush Lizard,Reptilia,reptile,common sagebrush lizard,lizard,common sagebrush lizard. reptile.,lizard. reptile.,lizard. reptile.,reptile.,lizard,broad_head,common sagebrush lizard|lizard|reptile
33135,Crotaphytus collaris,Eastern Collared Lizard,Reptilia,reptile,eastern collared lizard,lizard,eastern collared lizard. reptile.,lizard. reptile.,lizard. reptile.,reptile.,lizard,broad_head,eastern collared lizard|lizard|reptile
35347,Amblyrhynchus cristatus,Marine Iguana,Reptilia,reptile,marine iguana,iguana,marine iguana. reptile.,iguana. reptile.,iguana. reptile.,reptile.,iguana,broad_head,marine iguana|iguana|reptile
73887,Pantherophis guttatus,Red Cornsnake,Reptilia,reptile,red cornsnake,snake,red cornsnake. reptile.,snake. reptile.,snake. reptile.,reptile.,snake,broad_head,red cornsnake|snake|reptile
40092,Stigmochelys pardalis,Leopard Tortoise,Reptilia,reptile,leopard tortoise,tortoise,leopard tortoise. reptile.,tortoise. reptile.,tortoise. reptile.,reptile.,tortoise,broad_head,leopard tortoise|tortoise|reptile
33121,Basiliscus basiliscus,Common Basilisk,Reptilia,reptile,common basilisk,basilisk,common basilisk. reptile.,basilisk. reptile.,basilisk. reptile.,reptile.,basilisk,broad_head,common basilisk|basilisk|reptile
341972,Crocodylus niloticus,Nile Crocodile,Reptilia,reptile,nile crocodile,crocodile,nile crocodile. reptile.,crocodile. reptile.,crocodile. reptile.,reptile.,crocodile,broad_head,nile crocodile|crocodile|reptile
40021,Chersina angulata,Angulate Tortoise,Reptilia,reptile,angulate tortoise,tortoise,angulate tortoise. reptile.,tortoise. reptile.,tortoise. reptile.,reptile.,tortoise,broad_head,angulate tortoise|tortoise|reptile
81526,Crotalus viridis,Prairie Rattlesnake,Reptilia,reptile,prairie rattlesnake,rattlesnake,prairie rattlesnake. reptile.,rattlesnake. reptile.,rattlesnake. reptile.,reptile.,rattlesnake,broad_head,prairie rattlesnake|rattlesnake|reptile
34580,Gonatodes albogularis,Yellow-headed Gecko,Reptilia,reptile,yellow headed gecko,gecko,yellow headed gecko. reptile.,gecko. reptile.,gecko. reptile.,reptile.,gecko,broad_head,yellow headed gecko|gecko|reptile
71212,Testudo hermanni,Hermann's Tortoise,Reptilia,reptile,tortoise,tortoise,tortoise. reptile.,tortoise. reptile.,tortoise. reptile.,reptile.,tortoise,specific,tortoise|reptile
39826,Pseudemys rubriventris,Northern Red-bellied Cooter,Reptilia,reptile,northern red bellied cooter,cooter,northern red bellied cooter. reptile.,cooter. reptile.,cooter. reptile.,reptile.,cooter,broad_head,northern red bellied cooter|cooter|reptile
39672,Eretmochelys imbricata,Hawksbill Sea Turtle,Reptilia,reptile,hawksbill sea turtle,sea turtle,hawksbill sea turtle. reptile.,sea turtle. reptile.,sea turtle. reptile.,reptile.,sea turtle,broad_head,hawksbill sea turtle|sea turtle|reptile
73592,Actinemys marmorata,Northwestern Pond Turtle,Reptilia,reptile,northwestern pond turtle,turtle,northwestern pond turtle. reptile.,turtle. reptile.,turtle. reptile.,reptile.,turtle,broad_head,northwestern pond turtle|turtle|reptile
26068,Crocodylus porosus,Saltwater Crocodile,Reptilia,reptile,saltwater crocodile,crocodile,saltwater crocodile. reptile.,crocodile. reptile.,crocodile. reptile.,reptile.,crocodile,broad_head,saltwater crocodile|crocodile|reptile
28390,Thamnophis marcianus,Checkered Garter Snake,Reptilia,reptile,checkered garter snake,snake,checkered garter snake. reptile.,snake. reptile.,snake. reptile.,reptile.,snake,broad_head,checkered garter snake|snake|reptile
39665,Caretta caretta,Loggerhead Sea Turtle,Reptilia,reptile,loggerhead sea turtle,sea turtle,loggerhead sea turtle. reptile.,sea turtle. reptile.,sea turtle. reptile.,reptile.,sea turtle,broad_head,loggerhead sea turtle|sea turtle|reptile
32954,Bradypodion pumilum,Cape Dwarf Chameleon,Reptilia,reptile,cape dwarf chameleon,chameleon,cape dwarf chameleon. reptile.,chameleon. reptile.,chameleon. reptile.,reptile.,chameleon,broad_head,cape dwarf chameleon|chameleon|reptile
904173,Agkistrodon conanti,Florida Cottonmouth,Reptilia,reptile,florida cottonmouth,cottonmouth,florida cottonmouth. reptile.,cottonmouth. reptile.,cottonmouth. reptile.,reptile.,cottonmouth,broad_head,florida cottonmouth|cottonmouth|reptile
35153,Pseudechis porphyriacus,Red-bellied Black Snake,Reptilia,reptile,red bellied black snake,snake,red bellied black snake. reptile.,snake. reptile.,snake. reptile.,reptile.,snake,broad_head,red bellied black snake|snake|reptile
243904,Phrynosoma platyrhinos,Desert Horned Lizard,Reptilia,reptile,desert horned lizard,lizard,desert horned lizard. reptile.,lizard. reptile.,lizard. reptile.,reptile.,lizard,broad_head,desert horned lizard|lizard|reptile
38913,Ameiva ameiva,Giant Ameiva,Reptilia,reptile,giant ameiva,ameiva,giant ameiva. reptile.,ameiva. reptile.,ameiva. reptile.,reptile.,ameiva,broad_head,giant ameiva|ameiva|reptile
36198,Sceloporus orcutti,Granite Spiny Lizard,Reptilia,reptile,granite spiny lizard,lizard,granite spiny lizard. reptile.,lizard. reptile.,lizard. reptile.,reptile.,lizard,broad_head,granite spiny lizard|lizard|reptile
31631,Amphibolurus muricatus,Jacky Dragon,Reptilia,reptile,jacky dragon,dragon,jacky dragon. reptile.,dragon. reptile.,dragon. reptile.,reptile.,dragon,broad_head,jacky dragon|dragon|reptile
71085,Varanus niloticus,Nile Monitor,Reptilia,reptile,nile monitor,monitor,nile monitor. reptile.,monitor. reptile.,monitor. reptile.,reptile.,monitor,broad_head,nile monitor|monitor|reptile
99882,Emydura macquarii,Eastern Short-necked Turtle,Reptilia,reptile,eastern short necked turtle,turtle,eastern short necked turtle. reptile.,turtle. reptile.,turtle. reptile.,reptile.,turtle,broad_head,eastern short necked turtle|turtle|reptile
146314,Opheodrys vernalis,Smooth Greensnake,Reptilia,reptile,smooth greensnake,snake,smooth greensnake. reptile.,snake. reptile.,snake. reptile.,reptile.,snake,broad_head,smooth greensnake|snake|reptile
35995,Gallotia galloti,Tenerife Lizard,Reptilia,reptile,tenerife lizard,lizard,tenerife lizard. reptile.,lizard. reptile.,lizard. reptile.,reptile.,lizard,broad_head,tenerife lizard|lizard|reptile
30187,Ahaetulla prasina,Oriental Whipsnake,Reptilia,reptile,oriental whipsnake,snake,oriental whipsnake. reptile.,snake. reptile.,snake. reptile.,reptile.,snake,broad_head,oriental whipsnake|snake|reptile
50000,Clemmys guttata,Spotted Turtle,Reptilia,reptile,spotted turtle,turtle,spotted turtle. reptile.,turtle. reptile.,turtle. reptile.,reptile.,turtle,broad_head,spotted turtle|turtle|reptile
29818,Lampropeltis holbrooki,Speckled Kingsnake,Reptilia,reptile,speckled kingsnake,snake,speckled kingsnake. reptile.,snake. reptile.,snake. reptile.,reptile.,snake,broad_head,speckled kingsnake|snake|reptile
33387,Coleonyx variegatus,Western Banded Gecko,Reptilia,reptile,western banded gecko,gecko,western banded gecko. reptile.,gecko. reptile.,gecko. reptile.,reptile.,gecko,broad_head,western banded gecko|gecko|reptile
38291,Lampropholis guichenoti,Pale-flecked Garden Sunskink,Reptilia,reptile,pale flecked garden sunskink,skink,pale flecked garden sunskink. reptile.,skink. reptile.,skink. reptile.,reptile.,skink,broad_head,pale flecked garden sunskink|skink|reptile
39950,Mauremys sinensis,Common thread turtle,Reptilia,reptile,common thread turtle,turtle,common thread turtle. reptile.,turtle. reptile.,turtle. reptile.,reptile.,turtle,broad_head,common thread turtle|turtle|reptile
39598,Chelodina longicollis,Eastern Snake-necked Turtle,Reptilia,reptile,eastern snake necked turtle,turtle,eastern snake necked turtle. reptile.,turtle. reptile.,turtle. reptile.,reptile.,turtle,broad_head,eastern snake necked turtle|turtle|reptile
39670,Lepidochelys olivacea,Olive Ridley Sea Turtle,Reptilia,reptile,olive ridley sea turtle,sea turtle,olive ridley sea turtle. reptile.,sea turtle. reptile.,sea turtle. reptile.,reptile.,sea turtle,broad_head,olive ridley sea turtle|sea turtle|reptile
26074,Crocodylus moreletii,Morelet's Crocodile,Reptilia,reptile,crocodile,crocodile,crocodile. reptile.,crocodile. reptile.,crocodile. reptile.,reptile.,crocodile,specific,crocodile|reptile
32093,Boa constrictor,Boa Constrictor,Reptilia,reptile,boa constrictor,boa,boa constrictor. reptile.,boa. reptile.,boa. reptile.,reptile.,boa,broad_head,boa constrictor|boa|reptile
539039,Chelonoidis carbonarius,Red-footed Tortoise,Reptilia,reptile,red footed tortoise,tortoise,red footed tortoise. reptile.,tortoise. reptile.,tortoise. reptile.,reptile.,tortoise,broad_head,red footed tortoise|tortoise|reptile
31411,Pogona vitticeps,Central Bearded Dragon,Reptilia,reptile,central bearded dragon,dragon,central bearded dragon. reptile.,dragon. reptile.,dragon. reptile.,reptile.,dragon,broad_head,central bearded dragon|dragon|reptile
